scene_name,gt_instance_id,gt_class,gt_point_count,baseline_best_iou,baseline_best_mask_id,sam2_best_iou,sam2_best_candidate_id,sam2_best_class,sam2_best_score,sam2_semantic_exact,sam2_minus_baseline_iou,coverage_iou25,sam2_improves_iou25,coverage_iou50,sam2_improves_iou50
scene0307_02,5011,door,13908,0.2811650207528267,6,0.006947847896906622,4,shower floor,0.14168238639831543,False,-0.27421717285592007,baseline_covered_sam2_missed,False,both_missed,False
scene0307_02,5012,door,5657,0.9630073642747046,0,0.7418803418803419,8,door,0.2200506180524826,True,-0.22112702239436266,both_covered,False,both_covered,False
scene0307_02,5013,door,4850,0.8738144329896907,1,0.7436415018167137,14,door,0.26095035672187805,True,-0.130172931172977,both_covered,False,both_covered,False
scene0307_02,5031,door,1379,0.2784178187403994,45,0.0,-1,,0.0,False,-0.2784178187403994,baseline_covered_sam2_missed,False,both_missed,False
scene0307_02,5037,door,7928,0.9257063572149344,13,0.0003109989978921179,4,shower floor,0.14168238639831543,False,-0.9253953582170423,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0307_02,7001,cabinet,2962,0.8847209515096066,47,0.0,-1,,0.0,False,-0.8847209515096066,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0307_02,7003,cabinet,2394,0.7838926174496644,55,0.0007633587786259542,19,file cabinet,0.06807751208543777,False,-0.7831292586710384,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0307_02,7004,cabinet,4426,0.5962978086293725,10,0.9004255319148936,5,refrigerator,0.3640122711658478,False,0.30412772328552107,both_covered,True,both_covered,True
scene0307_02,8005,shelf,35723,0.65808773038152,28,0.06505612630518154,12,storage organizer,0.04424392431974411,False,-0.5930316040763385,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0307_02,8006,shelf,16876,0.7608040201005025,11,0.15834435626102292,2,storage organizer,0.09531079232692719,False,-0.6024596638394796,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0307_02,8007,shelf,4477,0.8889992057188245,48,0.0003138608811644239,4,shower floor,0.14168238639831543,False,-0.88868534483766,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0307_02,14017,sink,433,0.41594022415940224,9,0.0,-1,,0.0,False,-0.41594022415940224,baseline_covered_sam2_missed,False,both_missed,False
scene0307_02,14028,sink,463,0.5856164383561644,17,0.0,-1,,0.0,False,-0.5856164383561644,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0307_02,16016,window,2162,0.3391621829362029,76,0.18948734587929916,15,window,0.07419859617948532,True,-0.14967483705690376,baseline_covered_sam2_missed,False,both_missed,False
scene0307_02,16030,window,3080,0.5591156680551106,16,0.15454545454545454,20,window,0.0923028290271759,True,-0.40457021350965605,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0307_02,16040,window,1764,0.07633087633087633,76,0.08601234830743028,15,window,0.07419859617948532,True,0.009681471976553946,both_missed,False,both_missed,False
scene0307_02,27002,refrigerator,3775,0.25149700598802394,10,0.6666666666666666,10,refrigerator,0.39509132504463196,True,0.4151696606786427,both_covered,True,baseline_missed_sam2_covered,True
scene0307_02,32021,clothes,2722,0.6270691333982473,54,0.0,-1,,0.0,False,-0.6270691333982473,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0307_02,41024,ceiling,47728,0.7284555758207399,7,0.0032219406298501013,15,window,0.07419859617948532,False,-0.7252336351908898,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0307_02,41025,ceiling,13831,0.21040109908521262,7,0.0,-1,,0.0,False,-0.21040109908521262,both_missed,False,both_missed,False
scene0307_02,70018,washing machine,2616,0.979408461250468,14,0.0,-1,,0.0,False,-0.979408461250468,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0307_02,78010,shower,14925,0.22525963149078726,19,0.0001316829075585989,17,counter,0.03148115053772926,False,-0.22512794858322865,both_missed,False,both_missed,False
scene0307_02,96033,radiator,6259,0.1535070455797843,23,0.17453733248245054,9,radiator,0.18786503374576569,True,0.02103028690266623,both_missed,False,both_missed,False
scene0307_02,161027,doorframe,4144,0.7687116564417178,12,0.00034586119437399123,8,door,0.2200506180524826,False,-0.7683657952473438,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0307_02,161035,doorframe,2287,0.1657550140891762,41,0.016736401673640166,14,door,0.26095035672187805,False,-0.14901861241553604,both_missed,False,both_missed,False
scene0307_02,325020,broom,980,0.35816326530612247,86,0.0,-1,,0.0,False,-0.35816326530612247,baseline_covered_sam2_missed,False,both_missed,False
scene0307_02,776023,laundry detergent,529,0.9446428571428571,77,0.0,-1,,0.0,False,-0.9446428571428571,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0329_02,2026,chair,2741,0.9693029974720115,8,0.0,-1,,0.0,False,-0.9693029974720115,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0329_02,2027,chair,1715,1.0,3,0.0,-1,,0.0,False,-1.0,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0329_02,2028,chair,1719,1.0,2,0.0,-1,,0.0,False,-1.0,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0329_02,2050,chair,1044,1.0,7,0.0,-1,,0.0,False,-1.0,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0329_02,4011,table,2210,0.9267149552620366,16,0.0,-1,,0.0,False,-0.9267149552620366,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0329_02,4012,table,3053,0.8441260744985674,31,0.0,-1,,0.0,False,-0.8441260744985674,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0329_02,4013,table,117,0.028725754971765282,18,0.0,-1,,0.0,False,-0.028725754971765282,both_missed,False,both_missed,False
scene0329_02,5015,door,3278,0.9187219730941704,10,0.5570191945803538,1,door,0.14979176223278046,True,-0.3617027785138166,both_covered,False,both_covered,False
scene0329_02,5016,door,4858,0.9012647898816809,4,0.0,-1,,0.0,False,-0.9012647898816809,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0329_02,5017,door,4382,0.9038778877887789,12,0.0,-1,,0.0,False,-0.9038778877887789,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0329_02,5018,door,2911,0.7603016428763802,17,0.006876352986119954,1,door,0.14979176223278046,True,-0.7534252898902603,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0329_02,5062,door,3997,0.36896615498427965,53,0.0,-1,,0.0,False,-0.36896615498427965,baseline_covered_sam2_missed,False,both_missed,False
scene0329_02,6006,couch,8568,0.6995069775215175,19,0.45588235294117646,3,couch,0.3903636038303375,True,-0.243624624580341,both_covered,False,baseline_covered_sam2_missed,False
scene0329_02,6007,couch,7663,0.6484226953516887,27,0.7281395820653277,0,couch,0.4945492744445801,True,0.07971688671363897,both_covered,False,both_covered,False
scene0329_02,9020,desk,4140,0.8410670253306434,18,0.0,-1,,0.0,False,-0.8410670253306434,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0329_02,15003,picture,420,0.8666666666666667,36,0.0,-1,,0.0,False,-0.8666666666666667,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0329_02,15004,picture,693,0.05854355069014755,55,0.0,-1,,0.0,False,-0.05854355069014755,both_missed,False,both_missed,False
scene0329_02,15005,picture,150,0.8108108108108109,13,0.0,-1,,0.0,False,-0.8108108108108109,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0329_02,15045,picture,564,0.3078602620087336,54,0.0,-1,,0.0,False,-0.3078602620087336,baseline_covered_sam2_missed,False,both_missed,False
scene0329_02,15047,picture,500,0.27292576419213976,54,0.0,-1,,0.0,False,-0.27292576419213976,baseline_covered_sam2_missed,False,both_missed,False
scene0329_02,15048,picture,683,0.6925329428989752,32,0.0,-1,,0.0,False,-0.6925329428989752,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0329_02,15049,picture,764,0.19963031423290203,54,0.0,-1,,0.0,False,-0.19963031423290203,both_missed,False,both_missed,False
scene0329_02,18001,bookshelf,14771,0.8729637326540189,20,0.0,-1,,0.0,False,-0.8729637326540189,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0329_02,19021,monitor,1091,0.827171109200344,14,0.0,-1,,0.0,False,-0.827171109200344,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0329_02,19022,monitor,565,1.0,51,0.0,-1,,0.0,False,-1.0,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0329_02,19023,monitor,967,0.8641644325290437,0,0.0,-1,,0.0,False,-0.8641644325290437,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0329_02,19029,monitor,628,1.0,33,0.0,-1,,0.0,False,-1.0,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0329_02,19052,monitor,609,0.9035608308605341,41,0.0,-1,,0.0,False,-0.9035608308605341,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0329_02,24024,coffee table,2209,0.957105719237435,9,0.0,-1,,0.0,False,-0.957105719237435,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0329_02,28014,lamp,515,0.41359223300970877,39,0.0,-1,,0.0,False,-0.41359223300970877,baseline_covered_sam2_missed,False,both_missed,False
scene0329_02,41036,ceiling,6064,0.908256880733945,15,0.0,-1,,0.0,False,-0.908256880733945,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0329_02,46032,keyboard,251,0.6374501992031872,1,0.0,-1,,0.0,False,-0.6374501992031872,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0329_02,48031,backpack,761,0.9303547963206308,38,0.0020765351527736575,0,couch,0.4945492744445801,False,-0.9282782611678572,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0329_02,52019,whiteboard,6638,0.9805664356733956,5,0.028713015595394256,5,whiteboard,0.16723863780498505,True,-0.9518534200780013,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0329_02,56002,trash can,1241,0.6792908944399678,30,0.0,-1,,0.0,False,-0.6792908944399678,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0329_02,56034,trash can,759,1.0,24,0.0,-1,,0.0,False,-1.0,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0329_02,56046,trash can,1091,0.6130811662726556,25,0.0,-1,,0.0,False,-0.6130811662726556,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0329_02,64060,computer tower,864,0.8564814814814815,6,0.0,-1,,0.0,False,-0.8564814814814815,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0329_02,65053,bottle,164,0.0,0,0.0,-1,,0.0,False,0.0,both_missed,False,both_missed,False
scene0329_02,75051,file cabinet,724,1.0,40,0.0,-1,,0.0,False,-1.0,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0329_02,75061,file cabinet,1274,0.41365777080062793,49,0.0,-1,,0.0,False,-0.41365777080062793,baseline_covered_sam2_missed,False,both_missed,False
scene0329_02,77057,laptop,261,1.0,35,0.0,-1,,0.0,False,-1.0,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0329_02,97025,recycling bin,945,0.8167675021607606,42,0.0,-1,,0.0,False,-0.8167675021607606,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0329_02,161043,doorframe,1230,1.0,21,0.0,-1,,0.0,False,-1.0,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0329_02,161044,doorframe,647,0.8369987063389392,23,0.0,-1,,0.0,False,-0.8369987063389392,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0329_02,161063,doorframe,1398,0.17605371130175307,22,0.12116429949149571,1,door,0.14979176223278046,False,-0.05488941181025736,both_missed,False,both_missed,False
scene0329_02,161064,doorframe,1704,0.5896139705882353,22,0.025719534598897736,1,door,0.14979176223278046,False,-0.5638944359893375,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0329_02,1163054,object,287,0.0,0,0.0,-1,,0.0,False,0.0,both_missed,False,both_missed,False
scene0329_02,1163055,object,133,0.0,0,0.0,-1,,0.0,False,0.0,both_missed,False,both_missed,False
scene0329_02,1163058,object,293,0.658703071672355,50,0.0,-1,,0.0,False,-0.658703071672355,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0329_02,1163059,object,630,0.9618320610687023,37,0.0,-1,,0.0,False,-0.9618320610687023,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0338_01,5012,door,3178,0.8596159047876657,8,0.118313404657017,7,door,0.08273234218358994,True,-0.7413025001306487,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0338_01,7007,cabinet,5698,0.9485784485784485,9,0.0032024505708716233,6,trash bin,0.5043708086013794,False,-0.9453759980075769,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0338_01,7017,cabinet,1270,1.0,0,0.0,-1,,0.0,False,-1.0,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0338_01,35010,counter,5746,0.7692307692307693,6,0.058248580108308017,11,bulletin board,0.10295385867357254,False,-0.7109821891224613,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0338_01,56006,trash can,3392,0.9435691778859926,1,0.8936111872772141,0,recycling bin,0.4997362494468689,False,-0.04995799060877848,both_covered,False,both_covered,False
scene0338_01,72001,copier,5586,0.844061650045331,2,0.44971367215461705,2,storage bin,0.14833717048168182,False,-0.3943479778907139,both_covered,False,baseline_covered_sam2_missed,False
scene0338_01,97005,recycling bin,1596,0.9450277949351451,7,0.9142504626773597,6,trash bin,0.5043708086013794,False,-0.03077733225778545,both_covered,False,both_covered,False
scene0338_01,540004,mailbox,2635,0.9267552182163188,15,0.07191521574564724,12,mini fridge,0.04586352780461311,False,-0.8548400024706715,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0338_01,540009,mailbox,4225,0.9687573964497042,5,0.36236686390532546,3,mini fridge,0.07871986925601959,False,-0.6063905325443787,both_covered,False,baseline_covered_sam2_missed,False
scene0338_01,540016,mailbox,5435,0.7497076023391813,14,0.0,-1,,0.0,False,-0.7497076023391813,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0353_02,2010,chair,2941,0.7426045562733764,24,0.7346869712351946,1,blanket,0.38458865880966187,False,-0.007917585038181851,both_covered,False,both_covered,False
scene0353_02,2011,chair,3658,0.6336796063422635,5,5.860290670417253e-05,5,desk,0.02317732945084572,False,-0.6336210034355594,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0353_02,2012,chair,2999,0.9793264421473825,4,0.0010372811031789614,5,desk,0.02317732945084572,False,-0.9782891610442036,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0353_02,5015,door,3495,0.36046890263757736,21,5.916809656233359e-05,5,desk,0.02317732945084572,False,-0.36040973454101505,baseline_covered_sam2_missed,False,both_missed,False
scene0353_02,6001,couch,7087,0.9498368678629691,2,0.18344952233410794,2,pillow,0.16551995277404785,False,-0.7663873455288611,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0353_02,8016,shelf,4288,0.7152215135321496,13,0.357618740597464,4,shelf,0.29094967246055603,True,-0.35760277293468556,both_covered,False,baseline_covered_sam2_missed,False
scene0353_02,8026,shelf,3487,0.42160278745644597,58,0.0,-1,,0.0,False,-0.42160278745644597,baseline_covered_sam2_missed,False,both_missed,False
scene0353_02,8034,shelf,3361,0.7682285714285715,8,0.0,-1,,0.0,False,-0.7682285714285715,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0353_02,11008,bed,11715,0.4347638868953639,30,0.0,-1,,0.0,False,-0.4347638868953639,baseline_covered_sam2_missed,False,both_missed,False
scene0353_02,11014,bed,14937,0.33495592685173003,33,0.00021172983273343214,5,desk,0.02317732945084572,False,-0.3347441970189966,baseline_covered_sam2_missed,False,both_missed,False
scene0353_02,13042,pillow,659,0.9544764795144158,0,0.31682692307692306,2,pillow,0.16551995277404785,True,-0.6376495564374928,both_covered,False,baseline_covered_sam2_missed,False
scene0353_02,13043,pillow,780,1.0,7,0.0,-1,,0.0,False,-1.0,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0353_02,16031,window,1070,0.4670449585333915,1,0.0,-1,,0.0,False,-0.4670449585333915,baseline_covered_sam2_missed,False,both_missed,False
scene0353_02,18017,bookshelf,5310,0.9226006191950464,27,0.00687221396731055,8,tray,0.019474806264042854,False,-0.9157284052277359,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0353_02,19025,monitor,771,0.8923611111111112,3,0.0,-1,,0.0,False,-0.8923611111111112,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0353_02,21007,curtain,6752,0.6381522668947819,14,0.0,-1,,0.0,False,-0.6381522668947819,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0353_02,22022,book,351,0.6476014760147601,50,0.0,-1,,0.0,False,-0.6476014760147601,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0353_02,22023,book,278,0.07503373819163293,23,0.0,-1,,0.0,False,-0.07503373819163293,both_missed,False,both_missed,False
scene0353_02,22035,book,434,0.0,0,0.0,-1,,0.0,False,0.0,both_missed,False,both_missed,False
scene0353_02,32046,clothes,1831,0.36164329448943316,62,0.0,-1,,0.0,False,-0.36164329448943316,baseline_covered_sam2_missed,False,both_missed,False
scene0353_02,36009,dresser,1343,0.9657483246463142,34,0.0,-1,,0.0,False,-0.9657483246463142,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0353_02,36032,dresser,572,0.8693009118541033,44,0.00021465369204350316,5,desk,0.02317732945084572,False,-0.8690862581620598,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0353_02,41045,ceiling,201,0.527363184079602,41,0.0,-1,,0.0,False,-0.527363184079602,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0353_02,47053,bag,545,0.10764368951214695,62,0.0,-1,,0.0,False,-0.10764368951214695,both_missed,False,both_missed,False
scene0353_02,48029,backpack,1053,0.5575842696629213,36,0.00041511000415110004,5,desk,0.02317732945084572,False,-0.5571691596587702,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0353_02,48033,backpack,879,0.5995449374288965,25,0.0,-1,,0.0,False,-0.5995449374288965,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0353_02,52018,whiteboard,885,1.0,56,0.0,-1,,0.0,False,-1.0,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0353_02,56019,trash can,961,1.0,6,0.8831967213114754,7,trash bin,0.30074381828308105,False,-0.11680327868852458,both_covered,False,both_covered,False
scene0353_02,63027,shoe,430,0.17365710080941868,36,0.0,-1,,0.0,False,-0.17365710080941868,both_missed,False,both_missed,False
scene0353_02,63028,shoe,416,0.500669344042838,55,0.0,-1,,0.0,False,-0.500669344042838,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0353_02,63047,shoe,319,1.0,15,0.4938650306748466,15,shoe,0.1919330209493637,True,-0.5061349693251533,both_covered,False,baseline_covered_sam2_missed,False
scene0353_02,65024,bottle,207,1.0,29,0.0,-1,,0.0,False,-1.0,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0353_02,77020,laptop,516,0.058159939834544996,23,0.0,-1,,0.0,False,-0.058159939834544996,both_missed,False,both_missed,False
scene0353_02,88037,plate,163,0.03717217787913341,10,0.0,-1,,0.0,False,-0.03717217787913341,both_missed,False,both_missed,False
scene0353_02,99006,wardrobe,20279,0.6302065567557324,11,0.00023754379713759725,5,desk,0.02317732945084572,False,-0.6299690129585949,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0353_02,161044,doorframe,949,0.6650099403578529,32,0.4318801089918256,13,closet rod,0.030429888516664505,False,-0.23312983136602727,both_covered,False,baseline_covered_sam2_missed,False
scene0353_02,165021,mini fridge,1895,0.8416779431664412,28,0.0,-1,,0.0,False,-0.8416779431664412,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0353_02,250040,decoration,300,0.5833333333333334,60,0.0,-1,,0.0,False,-0.5833333333333334,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0353_02,250041,decoration,300,0.5598885793871866,35,0.0,-1,,0.0,False,-0.5598885793871866,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0353_02,562051,bowl,238,0.0,0,0.0,-1,,0.0,False,0.0,both_missed,False,both_missed,False
scene0353_02,562052,bowl,191,0.35239852398523985,50,0.0,-1,,0.0,False,-0.35239852398523985,baseline_covered_sam2_missed,False,both_missed,False
scene0353_02,1163049,object,1113,0.8032345013477089,42,0.0,-1,,0.0,False,-0.8032345013477089,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0353_02,1187039,calendar,267,0.0,0,0.5608695652173913,6,poster,0.15823619067668915,False,0.5608695652173913,baseline_missed_sam2_covered,True,baseline_missed_sam2_covered,True
scene0355_01,2002,chair,2217,0.9818423383525243,3,0.513624678663239,0,folded chair,0.2043313831090927,False,-0.4682176596892853,both_covered,False,both_covered,False
scene0355_01,2003,chair,1932,0.964553170244633,0,0.4256997455470738,0,folded chair,0.2043313831090927,False,-0.5388534246975593,both_covered,False,baseline_covered_sam2_missed,False
scene0355_01,2004,chair,2106,0.9696132596685083,4,1.0,4,office chair,0.29007434844970703,False,0.03038674033149169,both_covered,False,both_covered,False
scene0355_01,2005,chair,1582,0.9759407772979642,1,0.4646017699115044,13,folded chair,0.1854790896177292,False,-0.5113390073864599,both_covered,False,baseline_covered_sam2_missed,False
scene0355_01,2006,chair,2377,0.9561544650040226,2,0.8917940466613034,1,folded chair,0.4164138734340668,False,-0.06436041834271922,both_covered,False,both_covered,False
scene0355_01,4008,table,3876,0.9529291378869276,5,0.6203632642619595,3,table,0.42564618587493896,True,-0.33256587362496803,both_covered,False,both_covered,False
scene0357_00,4012,table,2078,0.6918439716312057,9,0.0007519503712754958,19,refrigerator,0.016436338424682617,False,-0.6910920212599302,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0357_00,5006,door,3943,0.9852573713143429,0,0.49189499354468513,14,refrigerator,0.09396283328533173,False,-0.49336237776965775,both_covered,False,baseline_covered_sam2_missed,False
scene0357_00,5015,door,463,0.26411865373645177,7,0.0,-1,,0.0,False,-0.26411865373645177,baseline_covered_sam2_missed,False,both_missed,False
scene0357_00,7014,cabinet,6668,0.7213406495625093,17,0.0407612767870523,23,ceiling,0.08040130138397217,False,-0.680579372775457,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0357_00,7016,cabinet,1126,0.8070175438596491,21,0.0,-1,,0.0,False,-0.8070175438596491,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0357_00,8011,shelf,17163,0.8469842267987214,3,0.04340732972091126,5,shelf,0.33691519498825073,True,-0.8035768970778102,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0357_00,8028,shelf,6502,0.0,0,0.0,-1,,0.0,False,0.0,both_missed,False,both_missed,False
scene0357_00,16018,window,496,0.14583945898265216,1,0.0,-1,,0.0,False,-0.14583945898265216,both_missed,False,both_missed,False
scene0357_00,21013,curtain,3693,0.613005911778081,1,0.12724867724867725,4,curtain,0.16363511979579926,True,-0.48575723452940367,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0357_00,26001,box,343,0.039014373716632446,9,0.0,-1,,0.0,False,-0.039014373716632446,both_missed,False,both_missed,False
scene0357_00,26002,box,289,0.35503685503685506,20,0.0,-1,,0.0,False,-0.35503685503685506,baseline_covered_sam2_missed,False,both_missed,False
scene0357_00,31031,towel,746,1.0,22,0.2505643340857788,0,towel,0.07956816256046295,True,-0.7494356659142212,both_covered,False,baseline_covered_sam2_missed,False
scene0357_00,41008,ceiling,12842,0.8244126233838454,2,0.44985985674244783,2,ceiling,0.47961053252220154,True,-0.3745527666413975,both_covered,False,baseline_covered_sam2_missed,False
scene0357_00,41009,ceiling,1011,0.06706640017765934,2,0.0,-1,,0.0,False,-0.06706640017765934,both_missed,False,both_missed,False
scene0357_00,41027,ceiling,1911,0.9408686551543695,19,0.0,-1,,0.0,False,-0.9408686551543695,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0357_00,47030,bag,771,0.5731832139201638,15,0.0,-1,,0.0,False,-0.5731832139201638,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0357_00,48029,backpack,1427,0.9760601915184679,34,0.00045024763619990995,13,paper,0.04035864770412445,False,-0.975609943882268,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0357_00,58003,stairs,11462,0.6601849656153663,5,0.10318690783807064,1,stairs,0.0867127999663353,True,-0.5569980577772957,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0357_00,63020,shoe,416,0.0,0,0.837708830548926,15,shoe,0.0665816068649292,True,0.837708830548926,baseline_missed_sam2_covered,True,baseline_missed_sam2_covered,True
scene0357_00,63021,shoe,153,0.391304347826087,33,0.0009180628873077806,19,refrigerator,0.016436338424682617,False,-0.3903862849387792,baseline_covered_sam2_missed,False,both_missed,False
scene0357_00,63022,shoe,238,0.6086956521739131,33,0.0,-1,,0.0,False,-0.6086956521739131,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0357_00,63023,shoe,239,0.38118022328548645,38,0.0032414910858995136,7,recycling bin,0.030911482870578766,False,-0.37793873219958696,baseline_covered_sam2_missed,False,both_missed,False
scene0357_00,63024,shoe,537,0.7206703910614525,29,0.2681564245810056,20,shoe,0.047314491122961044,True,-0.4525139664804469,both_covered,False,baseline_covered_sam2_missed,False
scene0357_00,107019,pipe,1777,0.2759548144163529,26,0.07366189719130896,10,bag,0.04023735225200653,False,-0.20229291722504394,baseline_covered_sam2_missed,False,both_missed,False
scene0357_00,161026,doorframe,1792,0.667298937784522,6,0.005852944762833801,14,refrigerator,0.09396283328533173,False,-0.6614459930216882,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0357_00,276025,closet door,1968,0.9335332333833083,23,0.28606319645855594,14,refrigerator,0.09396283328533173,False,-0.6474700369247524,both_covered,False,baseline_covered_sam2_missed,False
scene0357_00,1171017,stair rail,1716,0.5837221358216692,16,0.0003671970624235006,14,refrigerator,0.09396283328533173,False,-0.5833549387592457,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0377_00,2012,chair,3515,0.7725426482534524,13,0.92616899097621,0,chair,0.3342668414115906,True,0.15362634272275755,both_covered,True,both_covered,True
scene0377_00,8004,shelf,4838,0.9636213311285655,30,0.2698834594152525,7,storage organizer,0.2744796872138977,False,-0.693737871713313,both_covered,False,baseline_covered_sam2_missed,False
scene0377_00,8005,shelf,1572,0.8465266558966075,5,0.0,-1,,0.0,False,-0.8465266558966075,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0377_00,16019,window,2029,0.9680343511450382,2,0.0,-1,,0.0,False,-0.9680343511450382,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
scene0377_00,31022,towel,332,0.4630404463040446,21,0.0,-1,,0.0,False,-0.4630404463040446,baseline_covered_sam2_missed,False,both_missed,False
scene0377_00,41015,ceiling,5533,0.6780081775700935,6,0.13645802432512608,4,ceiling,0.16371794044971466,True,-0.5415501532449674,baseline_covered_sam2_missed,False,baseline_covered_sam2_missed,False
