scene_name,gt_instance_id,gt_class,gt_point_count,mask3d_best_iou,threshold,prompt_class_id,class_in_yoloworld_prompts,usable_visible_frame_count,box_covered_frame_count,best_box_point_coverage,mean_box_point_coverage,best_box_score,same_class_box_count,reliable_2d_box
scene0693_02,157017,soap dish,110,0.0,0.25,114,True,19,5,0.9347826086956522,0.23611983527356162,0.5854536890983582,28,True
scene0693_02,157017,soap dish,110,0.0,0.5,114,True,19,5,0.9347826086956522,0.23611983527356162,0.5854536890983582,28,True
scene0693_02,161013,doorframe,301,0.26995073891625615,0.5,116,True,0,0,0.0,0.0,0.0,0,False
scene0697_03,16028,window,1146,0.12310667096358363,0.25,12,True,3,0,0.0,0.0,0.0,0,False
scene0697_03,16028,window,1146,0.12310667096358363,0.5,12,True,3,0,0.0,0.0,0.0,0,False
scene0697_03,36004,dresser,3152,0.3674540682414698,0.5,29,True,18,17,0.9967320261437909,0.9028041293033345,0.7639855742454529,17,True
scene0697_03,57018,closet,5095,0.4852870236372407,0.5,47,True,0,0,0.0,0.0,0.0,0,False
scene0697_03,69016,board,943,0.37275514673674986,0.5,57,True,29,0,0.0,0.0,0.0,0,False
scene0697_03,86026,blinds,5311,0.09422947384177831,0.25,71,True,2,0,0.0,0.0,0.0,0,False
scene0697_03,86026,blinds,5311,0.09422947384177831,0.5,71,True,2,0,0.0,0.0,0.0,0,False
scene0699_00,5019,door,793,0.032514658247570626,0.25,2,True,14,8,0.9640804597701149,0.5439765607576726,0.38651713728904724,9,True
scene0699_00,5019,door,793,0.032514658247570626,0.5,2,True,14,8,0.9640804597701149,0.5439765607576726,0.38651713728904724,9,True
scene0699_00,47038,bag,490,0.0,0.25,38,True,0,0,0.0,0.0,0.0,0,False
scene0699_00,47038,bag,490,0.0,0.5,38,True,0,0,0.0,0.0,0.0,0,False
scene0699_00,54009,blanket,6989,0.4803106315717133,0.5,44,True,26,9,1.0,0.34483123335789057,0.6804617643356323,9,True
scene0699_00,54037,blanket,2012,0.42857142857142855,0.5,44,True,0,0,0.0,0.0,0.0,0,False
scene0699_00,161006,doorframe,1236,0.2700865265760198,0.5,116,True,0,0,0.0,0.0,0.0,0,False
scene0704_01,35009,counter,5613,0.42102482831484417,0.5,28,True,25,22,1.0,0.8394600125445021,0.6291070580482483,34,True
